Date,District,Block,Panchayat,Mouza,Type,Source,Hamlet,Lab,Code,Arsenic,TDS,Salinity,Fluoride,Iron,TC,FC,PH,Hardness 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,Silampur,Paschim Banga Vigyan Mancha,SilampurSisuSikshaKendra,0.0025,655,0.7,0,0.2219,10,0,7.54,204 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,Silampur,Paschim Banga Vigyan Mancha,SilampurMore,0.0026,411,0.4,0,0.3556,10,0,7.69,224 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,BajarMore,Paschim Banga Vigyan Mancha,KotaldangaF.P.School,0,448,0.5,0,0.2699,10,0,7.6,240 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,DasPara,Paschim Banga Vigyan Mancha,KotaldangaThakurtala,0,502,0.5,0,0.2771,10,0,7.65,232 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Sujapur ,PUBLIC,TW,DariJagannathpur,Paschim Banga Vigyan Mancha,Sajamal,0,470,0.5,0,0.2104,10,0,7.67,232 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,NathPara,Paschim Banga Vigyan Mancha,ThakurtalaNabinNath,0.0049,404,0.4,0,0.1672,10,0,7.7,180 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Sujapur ,PUBLIC,TW,SekhPara,Paschim Banga Vigyan Mancha,SukurAli,0.0052,368,0.4,0,0.2874,10,0,7.72,168 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,MajherPara,Paschim Banga Vigyan Mancha,SitalaMandir,0,452,0.5,0,0.2606,10,0,7.66,188 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,NaskarPara,Paschim Banga Vigyan Mancha,RabinHalder,0,434,0.4,0,0.3296,10,0,7.62,200 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,SekhPara,Paschim Banga Vigyan Mancha,IswaripurICDSCenter,0,463,0.5,0,0.2639,21,0,7.61,212 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,SekhPara,Paschim Banga Vigyan Mancha,DadpurIdga,0,558,0.6,0,0.2955,10,0,7.49,180 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,DasPara,Paschim Banga Vigyan Mancha,DadpurF.P.School,0.0016,404,0.4,0,0.1337,10,0,7.5,180 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,SarderPara,Paschim Banga Vigyan Mancha,Batakrishnasarder,0,492,0.5,0,0.2013,10,0,7.43,184 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,SchoolMore,Paschim Banga Vigyan Mancha,JaganathpurF.P.School,0.0051,588,0.6,0,0.2098,10,0,7.6,200 
15/6/2010,South 24-Parganas ,FALTA,BELSINGHA-I,Ishwaripur,PUBLIC,TW,NaskarPara,Paschim Banga Vigyan Mancha,IswaripurDurgathakurtala,0.0006,458,0.6,0,0.1426,10,0,7.68,188 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kathalfuli ,PUBLIC,TW,Sahala,Paschim Banga Vigyan Mancha,KaliMandir,0.0029,587,0.6,0,0.0996,10,0,7.57,336 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kalsa,PUBLIC,TW,Shatalkalsa,Paschim Banga Vigyan Mancha,ShatalKalsaF.P.,0.0029,454,0.5,0,0.4571,10,0,7.63,308 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Dholtikari,PUBLIC,TW,DholTikari,Paschim Banga Vigyan Mancha,ChandanMal,0.0029,639,0.7,0,1.2759,10,0,7.52,320 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Dholtikari,PUBLIC,TW,Kalsabazar,Paschim Banga Vigyan Mancha,SanjoyBor,0.0029,714,0.7,0,,11,0,7.61,320 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kathalfuli ,PUBLIC,TW,KanthaFuli,Paschim Banga Vigyan Mancha,MritunjoyBangal,0.0029,614,0.6,0,0.1275,10,0,7.54,340 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kathalfuli ,PUBLIC,TW,KanthaFuli,Paschim Banga Vigyan Mancha,Aditya'sBere(Math/Field),0.0029,598,0.6,0,0.1299,10,0,7.68,352 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kathalfuli ,PUBLIC,TW,Sahala,Paschim Banga Vigyan Mancha,HaranGayen,0.0029,459,0.5,0,,10,0,7.58,344 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Dholtikari,PUBLIC,TW,DholTikari,Paschim Banga Vigyan Mancha,DholTikariF.P.,0.0029,665,0.7,0,0.2337,10,0,7.52,388 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kathalfuli ,PUBLIC,TW,Sahala,Paschim Banga Vigyan Mancha,SahalaF.P.,0.0029,625,0.6,0,0.1364,10,0,7.44,416 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Dholtikari,PUBLIC,TW,DholTikari,Paschim Banga Vigyan Mancha,DholTikariClub,0.0029,565,0.6,0,1.0332,10,0,7.61,260 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kathalfuli ,PUBLIC,TW,NorthKanthalfuli,Paschim Banga Vigyan Mancha,SofurAli,0.0029,450,0.5,0,,10,0,7.58,260 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kathalfuli ,PUBLIC,TW,NorthKanthalfuli,Paschim Banga Vigyan Mancha,SebaSangha,0.0029,400,0.4,0,0.6387,10,0,7.55,248 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kathalfuli ,PUBLIC,TW,NorthKanthalfuli,Paschim Banga Vigyan Mancha,AsaHaqueMolla,0.0029,430,0.4,0,,10,0,7.57,232 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kathalfuli ,PUBLIC,TW,NorthKanthalfuli,Paschim Banga Vigyan Mancha,MadanMondal,0.0029,464,0.5,0,,10,0,7.7,252 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Ashina,Paschim Banga Vigyan Mancha,KamalDas,0.0029,447,0.4,0,0.1641,10,0,7.68,320 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Makhana,Paschim Banga Vigyan Mancha,MakhnaF.P.School,0.0029,512,0.5,0,,11,1,7.48,272 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Makhana,Paschim Banga Vigyan Mancha,PravasDas,0.0029,509,0.5,0,0.976,10,0,7.61,280 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Kathalfuli ,PUBLIC,TW,Sahala,Paschim Banga Vigyan Mancha,MurariKule,0.0029,617,0.6,0,0.2113,10,0,7.48,388 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,MalayaHarishpur,Paschim Banga Vigyan Mancha,MadanKoyal,0.0029,669,0.7,0,0.0191,10,0,7.44,392 
15/6/2010,South 24-Parganas ,FALTA,FATEPUR,Pikhira ,PUBLIC,TW,Pikiria,Paschim Banga Vigyan Mancha,Thakurtala,,655,0.7,0,,11,1,7.59,312 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-I,Chandpala Anantarampur,PUBLIC,TW,Basbadi,Paschim Banga Vigyan Mancha,MaszidTala,,542,0.5,0,,10,0,7.63,220 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,Ramnagar,Paschim Banga Vigyan Mancha,ParulThanadar,0.0029,646,0.7,0,0.6539,10,0,7.46,272 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,Ramnagar,Paschim Banga Vigyan Mancha,BiplabiSangha,0.0029,738,0.8,0,3.5116,10,0,7.42,326 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,Ramnagar,Paschim Banga Vigyan Mancha,AnilMondal,0.0029,671,0.7,0,0.7319,10,0,7.44,300 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,Gowalbati,Paschim Banga Vigyan Mancha,Samir'sDanga,0.0029,625,0.6,0,,10,0,7.42,360 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Dholtikari,PUBLIC,TW,DholTikari,Paschim Banga Vigyan Mancha,KananBala,0.0029,903,0.9,0,0.2934,10,0,7.36,372 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,MalayaHarishpur,Paschim Banga Vigyan Mancha,SndhataraClub,0.0029,642,0.7,0,0.0873,10,0,7.5,336 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Ashina,Paschim Banga Vigyan Mancha,MorsadKhan,0.0029,485,0.5,0,,10,0,7.67,256 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,MalayaHarishpur,Paschim Banga Vigyan Mancha,ThakurTala,0.0029,561,0.6,0,,10,0,7.55,348 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,MalayaHarishpur,Paschim Banga Vigyan Mancha,SubrataKoyal,0.0029,509,0.5,0,0.6797,10,0,7.62,308 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,MalayaHarishpur,Paschim Banga Vigyan Mancha,NabasanH.S.,0.0029,547,0.6,0,0.0769,10,0,7.59,324 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,MalayaHarishpur,Paschim Banga Vigyan Mancha,NabasanF.P.,0.0029,502,0.5,0,0.3336,10,0,7.62,348 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Dholtikari,PUBLIC,TW,Sahala,Paschim Banga Vigyan Mancha,BorPara,0.0029,637,0.6,0,0.0973,10,0,7.58,352 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Dholtikari,PUBLIC,TW,DholTikari,Paschim Banga Vigyan Mancha,KrishnaMondal,0.0029,842,0.9,0,,10,0,7.43,400 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Dholtikari,PUBLIC,TW,DholTikari,Paschim Banga Vigyan Mancha,NowpukuriaG.P.,0.0029,540,0.5,0,0.037,10,0,7.55,280 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Malaya Harishpur ,PUBLIC,TW,MalayaHarishpur,Paschim Banga Vigyan Mancha,ChituChakraborty,0.0029,645,0.7,0,,10,0,7.47,404 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Shatal ,PUBLIC,TW,Biswanathpur,Paschim Banga Vigyan Mancha,BaidyaPara,0.0029,388,0.4,0,0.2423,10,0,7.65,320 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nilambarpur ,PUBLIC,TW,Nilambarpur,Paschim Banga Vigyan Mancha,BoltaPara,0.0029,375,0.4,0,,10,0,7.58,232 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nilambarpur ,PUBLIC,TW,Nilambarpur,Paschim Banga Vigyan Mancha,NilambarpurMosque,0.0029,389,0.4,0,,10,0,7.51,252 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nilambarpur ,PUBLIC,TW,Nilambarpur,Paschim Banga Vigyan Mancha,MonsurSk.,0.0029,369,0.4,0,0.4022,10,0,7.54,248 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nilambarpur ,PUBLIC,TW,Nilambarpur,Paschim Banga Vigyan Mancha,NilambarpurF.P.School,0.0029,390,0.4,0,0.4297,10,0,7.49,224 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nilambarpur ,PUBLIC,TW,Nilambarpur,Paschim Banga Vigyan Mancha,SwapanDas,0.0029,380,0.4,0,,10,0,7.55,180 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nilambarpur ,PUBLIC,TW,Nilambarpur,Paschim Banga Vigyan Mancha,AmiyaMondal,0.0029,360,0.4,0,0.7726,10,0,7.582,240 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Ashina,Paschim Banga Vigyan Mancha,AkkasMollik,0.0029,429,0.4,0,0.3248,10,0,7.6,232 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Shatal ,PUBLIC,TW,Biswanathpur,Paschim Banga Vigyan Mancha,FajalHouse,0.0029,530,0.5,0,0.2208,10,0,7.52,312 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nilambarpur ,PUBLIC,TW,NilambarpurMasjidtala,Paschim Banga Vigyan Mancha,NilambarpurMasjidtala,0.0029,391,0.4,0,,10,0,7.51,232 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Shatal ,PUBLIC,TW,Biswanathpur,Paschim Banga Vigyan Mancha,JoydebDas,0.0029,412,0.4,0,,10,0,7.6,296 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Shatal ,PUBLIC,TW,Shatal,Paschim Banga Vigyan Mancha,Dr.Paltu,0.0029,469,0.5,0,0.0754,10,0,7.57,360 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Shatal ,PUBLIC,TW,Shatal,Paschim Banga Vigyan Mancha,Mandirtala,0.0029,447,0.4,0,0.199,10,0,7.62,280 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Shatal ,PUBLIC,TW,Shatal,Paschim Banga Vigyan Mancha,JoydebGhosh,0.0029,709,0.7,0,1.2212,10,0,7.51,312 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Shatal ,PUBLIC,TW,Shatal,Paschim Banga Vigyan Mancha,Hasan,0.0029,604,0.6,0,0.3248,10,0,7.5,352 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Shatal ,PUBLIC,TW,Shatal,Paschim Banga Vigyan Mancha,NoyapukuriaH.Madrasa,0.0029,467,0.5,0,0.3743,10,0,7.58,344 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Shatal ,PUBLIC,TW,Shatal,Paschim Banga Vigyan Mancha,ShatalF.P.School,0.0029,179,0.2,0,,10,0,7.44,268 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nilambarpur ,PUBLIC,TW,Nilambarpur,Paschim Banga Vigyan Mancha,AnilMondal,0.0029,246,0.2,0,0.1466,10,0,7.45,244 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Ponkamara,PUBLIC,TW,PaschimPonkamra,Paschim Banga Vigyan Mancha,NasirUddinOulia,0.0029,396,0.4,0,,10,0,7.57,228 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Shwetkalla,PUBLIC,TW,ShwetKalla,Paschim Banga Vigyan Mancha,SwetKallaF.P.,0.0029,773,0.8,0,,11,1,7.51,420 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Ashina,Paschim Banga Vigyan Mancha,AsinaJameMaszid,0.0029,548,0.6,0,0.7539,10,0,7.61,220 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Ashina,Paschim Banga Vigyan Mancha,NaranBar,0.0029,616,0.6,0,0.1717,10,0,7.55,328 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Ashina,Paschim Banga Vigyan Mancha,SanjibBar,0.0029,615,0.6,0,0.9575,10,0,7.54,308 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Ashina,Paschim Banga Vigyan Mancha,Panchanantala,0.0029,511,0.5,0,,10,0,7.61,240 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Nowpukuria,Paschim Banga Vigyan Mancha,KamalSk.,0.0029,465,0.5,0,0.5051,10,0,7.6,240 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Ponkamara,PUBLIC,TW,PaschimPonkamra,Paschim Banga Vigyan Mancha,UnisSk.,0.0029,403,0.4,0,0.575,10,0,7.59,272 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nilambarpur ,PUBLIC,TW,Nilambarpur,Paschim Banga Vigyan Mancha,SaduSk.,0.0029,374,0.4,0,0.3774,10,0,7.66,280 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Ponkamara,PUBLIC,TW,PaschimPonkamra,Paschim Banga Vigyan Mancha,SahajanSk.,0.0029,402,0.4,0,,10,0,7.53,248 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nilambarpur ,PUBLIC,TW,Nilambarpur,Paschim Banga Vigyan Mancha,DaptariPara,0.0029,637,0.6,0,0.6537,10,0,7.54,320 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Ponkamara,PUBLIC,TW,Ponkamra,Paschim Banga Vigyan Mancha,PuranoMosque,0.0029,406,0.4,0,,10,0,7.56,264 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Ponkamara,PUBLIC,TW,Ponkamra,Paschim Banga Vigyan Mancha,BaharMolla,0.0029,396,0.4,0,,10,0,7.56,260 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Ponkamara,PUBLIC,TW,Ponkamra,Paschim Banga Vigyan Mancha,Dr.KhasnabiSk.,0.0029,412,0.4,0,,10,0,7.58,248 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Ponkamara,PUBLIC,TW,Ponkamra,Paschim Banga Vigyan Mancha,PonkamraClub,0.0029,407,0.4,0,,10,0,7.59,228 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Ponkamara,PUBLIC,TW,Ponkamra,Paschim Banga Vigyan Mancha,PonkampaF.P.School,0.0029,392,0.4,0,0.1343,10,0,7.53,264 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Ponkamara,PUBLIC,TW,Ponkamra,Paschim Banga Vigyan Mancha,ImamLaskar,0.0029,385,0.4,0,,10,0,7.53,216 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Nopukuria,PUBLIC,TW,Ashina,Paschim Banga Vigyan Mancha,NosibSk.Dokan,0.0029,406,0.4,0,0.3211,10,0,7.65,228 
15/6/2010,South 24-Parganas ,FALTA,NOYAPUKURIA,Ponkamara,PUBLIC,TW,PaschimPonkamra,Paschim Banga Vigyan Mancha,IdrishSk.,0.0029,342,0.3,0,,10,0,7.61,192 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Daulatpur,PUBLIC,TW,DaulatPur,Paschim Banga Vigyan Mancha,TapanSardar,0,564,0.6,0,0.471,10,0,7.57,344 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Hasim Nagar,PUBLIC,TW,HasimNagar,Paschim Banga Vigyan Mancha,ProdipMondal,0,731,0.7,0,0.7622,10,0,7.47,392 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Bayaria,PUBLIC,TW,Boyaria,Paschim Banga Vigyan Mancha,BhaskarMondal,,762,0.8,0,,10,0,7.65,220 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Bayaria,PUBLIC,TW,Boyaria,Paschim Banga Vigyan Mancha,Panchanantala,,591,0.6,0,,10,0,7.71,180 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Bayaria,PUBLIC,TW,Boyaria,Paschim Banga Vigyan Mancha,DasParaKalitala,,732,0.8,0,,10,0,8.18,240 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Bayaria,PUBLIC,TW,Boyaria,Paschim Banga Vigyan Mancha,KartikHaldar,,646,0.7,0,,10,0,8.01,216 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Daulatpur,PUBLIC,TW,SardarPara,Paschim Banga Vigyan Mancha,RajkumarSardar,,710,0.7,0,,10,0,7.53,252 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Kodalia,PUBLIC,TW,Kodalia,Paschim Banga Vigyan Mancha,KodaliaShibpurF.P.S.,0.0026,750,0.8,0,0.2712,10,0,8.32,280 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Daulatpur,PUBLIC,TW,Panchanantala,Paschim Banga Vigyan Mancha,PareshMondal,,572,0.6,0,,11,1,7.69,200 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Hasim Nagar,PUBLIC,TW,HasimNagar,Paschim Banga Vigyan Mancha,KorParaKalitala/Mandirtala,0.0054,469,0.5,0,1.158,10,0,7.58,240 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Daulatpur,PUBLIC,TW,DaulatPur,Paschim Banga Vigyan Mancha,RamgarghHatF.P.S.,,509,0.5,0,,10,0,8.54,232 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Daulatpur,PUBLIC,TW,DaulatPur,Paschim Banga Vigyan Mancha,UdayHaldar,,426,0.4,0,,10,0,7.79,200 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Daulatpur,PUBLIC,TW,DaulatPur,Paschim Banga Vigyan Mancha,AmitNaskar,,445,0.4,0,,10,0,7.83,168 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Kodalia,PUBLIC,TW,Mongal,Paschim Banga Vigyan Mancha,MongalKodaliaF.P.S.,,564,0.6,0,,10,0,7.53,240 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Kodalia,PUBLIC,TW,Mongal,Paschim Banga Vigyan Mancha,HannanSk.,0,835,0.9,0,1.1819,10,0,7.48,296 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Kodalia,PUBLIC,TW,Mongal,Paschim Banga Vigyan Mancha,PareshMondal,0,812,0.8,0,0.4627,10,0,7.66,216 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,DasPara,Paschim Banga Vigyan Mancha,KishoreDas,0.0021,1144,1.2,0,1.4353,10,0,7.4,472 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Daulatpur,PUBLIC,TW,ParuiPara,Paschim Banga Vigyan Mancha,KhelaramParui,,480,0.5,0,,10,0,7.72,208 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Hasim Nagar,PUBLIC,TW,KuntiPara,Paschim Banga Vigyan Mancha,JataiKunti,0.0001,534,0.5,0,0.5761,11,0,7.42,300 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,MollaPara,Paschim Banga Vigyan Mancha,RuhulMolla,0,703,0.7,0,1.7379,10,0,7.52,296 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,KarmakarPara,Paschim Banga Vigyan Mancha,DinmahonKarmakar,0,609,0.7,0,0.3643,10,0,7.49,376 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,DaluiPara,Paschim Banga Vigyan Mancha,BimalDalui,0.0032,435,0.4,0,1.0355,10,0,7.69,228 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,SubashSamity,Paschim Banga Vigyan Mancha,AshokKar,,669,0.7,0,,11,0,7.45,300 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,SekhPara,Paschim Banga Vigyan Mancha,Jobed,,692,0.7,0,,10,0,7.52,360 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,SekhPara,Paschim Banga Vigyan Mancha,Maszid,0,765,0.8,0,0.699,10,0,7.86,404 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,ChakdarPara,Paschim Banga Vigyan Mancha,HajuChakdae,0,468,0.5,0,0.3365,10,0,7.58,240 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Hasim Nagar,PUBLIC,TW,HasimNagar,Paschim Banga Vigyan Mancha,HasimNagarH.School,0.0035,605,0.6,0,3.209,10,0,8.23,308 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Hasim Nagar,PUBLIC,TW,Maszid,Paschim Banga Vigyan Mancha,SattarSekh,0,472,0.5,0,1.3163,10,0,7.44,268 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Hasim Nagar,PUBLIC,TW,HasimNagar,Paschim Banga Vigyan Mancha,GopalMandal,0.0044,494,0.5,0,2.0761,10,0,7.77,248 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,JulkiPara,Paschim Banga Vigyan Mancha,ArunBera,0.0056,623,0.6,0,3.0399,10,0,8.33,320 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,BagPara,Paschim Banga Vigyan Mancha,AnathMondal,0.0059,699,0.7,0,2.0282,10,0,7.58,292 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Baneshwarpur,PUBLIC,TW,BeraPara,Paschim Banga Vigyan Mancha,AjayBag,0.0054,607,0.6,0,2.2816,10,0,7.86,308 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Hasim Nagar,PUBLIC,TW,HasimNagar,Paschim Banga Vigyan Mancha,BadalSau,0.0057,664,0.7,0,1.283,10,0,8.34,360 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Hasim Nagar,PUBLIC,TW,HasimNagar,Paschim Banga Vigyan Mancha,VidyutPatra,0.0014,630,0.6,0,1.4336,10,0,7.48,340 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Hasim Nagar,PUBLIC,TW,HasimNagar,Paschim Banga Vigyan Mancha,MaityParaKalitala/Mandirtala,0.0034,680,0.7,0,1.2061,10,0,7.55,312 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-II,Kodalia,PUBLIC,TW,Kodalia,Paschim Banga Vigyan Mancha,AmarendraNaskar,0,562,0.6,0,0.0116,10,0,8.44,244 
15/6/2010,South 24-Parganas ,FALTA,BANGANAGAR-II,Hasim Nagar,PUBLIC,TW,BaidyaPara,Paschim Banga Vigyan Mancha,SachinBaidya,0,629,0.6,0,0.975,10,0,7.7,336 
15/6/2010,South 24-Parganas ,FALTA,HARINDANGA-I,Dakshin Sargaria,PUBLIC,TW,DakshinSagaria,Paschim Banga Vigyan Mancha,BidhanCh.Mondal,,440,0.4,0,,10,0,7.67,232 
